,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,quadrant_PC1_PC2,GSM,title,cell_type,hours,guide,donor,effector_score,reg_score,d_eff,d_reg,dt,step_distance,speed_per_hour,angle_rad,PC_quadrant
CART0077_RNAseq_NgsRun1_040,-23.317414420280375,44.6726936820451,-1.8712784557353233,-17.851508905142545,-9.287395417397848,-10.328701257050566,11.882732405388404,-2.1377233182460396,2.964152211002701,4.808108532548768,-1.098111276861902,4.076798436651657,-2.81846477198752,4.286764221232482,-3.68227534429537,-5.937896380284884,2.5990554072970813,1.8042978492696724,1.7307940915076736,4.0307577950352105,Q2,"""GSM8252585""","""CD4, 168h, RHOG, CART0077_D2""",CD4,168.0,RHOG,CART0077_D2,-1.082426669904991,-0.22656811189883194,-1.856891598723001,-0.10960666592068748,96.0,1.8601236600350826,0.019376288125365442,-3.082634104299087,Q3: Eff- / Reg-
CART0077_RNAseq_NgsRun1_041,-27.204364829472137,39.83330139468538,6.063740259529741,-13.868431980084422,-17.051135287691565,10.46003011635874,-2.0843497218363396,-6.300246866463448,8.254635654410697,0.669914865442297,-5.182787598219423,-2.754156203341879,-3.606284354618784,-0.7408312991657098,3.1270232458758476,-2.157099438088946,-3.0928887717660536,-0.3110836337922029,-0.5268106833873168,-3.5801963737817597,Q2,"""GSM8252586""","""CD4, 168h, SafeHarbor, CART0077_D3""",CD4,168.0,SafeHarbor,CART0077_D3,-1.0366377879621607,0.4643357151967492,-1.871999730135944,0.19999006398367936,96.0,1.8826521227569482,0.019610959612051542,3.035164009192982,Q2: Eff- / Reg+
CART0077_RNAseq_NgsRun1_042,-19.185906724748516,41.11928646471573,-4.615323159895649,-13.77905600547454,-17.614599312468975,9.769643865467588,-3.0649812002670274,-8.687388311066963,8.53406509086353,-2.480114919209796,-1.797869646737429,-7.1697619128562335,-4.398492139311778,0.1992838065651933,4.315745060917332,-7.2812597803402035,-0.5436058662940573,-0.496068448199606,-0.0080051209983931,1.0885068318417033,Q2,"""GSM8252587""","""CD4, 168h, RHOG, CART0077_D3""",CD4,168.0,RHOG,CART0077_D3,-0.7967892358926209,0.4218925170841194,-1.540413072174548,0.2519840750796466,96.0,1.5608870577399168,0.0162592401847908,2.9794466249291385,Q2: Eff- / Reg+
CART0077_RNAseq_NgsRun1_043,-30.89572889489976,38.17394490201617,-3.857635004005777,-12.899557393587834,15.76204772740818,-5.1368078935503405,-9.502454067737558,10.279179889703064,-4.399567124084547,-1.3995930375961214,1.92579102078634,1.0870518899465162,3.17058084721568,-2.0280629392195224,3.0976777228979,6.530467137483395,-1.9252420836681765,0.0971990923997468,1.8554401580516704,-0.1899942895602028,Q2,"""GSM8252588""","""CD8, 168h, SafeHarbor, CART0077_D1""",CD8,168.0,SafeHarbor,CART0077_D1,0.34056294376931984,-0.45301518228402626,1.4507593201278506,-0.501324074458761,0.0,1.534935970185648,,-0.33271370525884364,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_044,-28.778566977282747,39.570363518646445,-5.473354229280418,-15.14570210316285,13.026325896540952,-5.823609007217905,-10.240024882886596,10.996309917499246,-4.445902124265641,-1.8319260124623904,1.288734522738079,2.1981929540843033,3.0692534035919325,-2.142061578750004,6.330737942981241,2.4991107440462974,-1.0055498278061237,-1.9081482685718645,0.1573930433268238,3.941356514347005,Q2,"""GSM8252589""","""CD8, 168h, RHOG, CART0077_D1""",CD8,168.0,RHOG,CART0077_D1,0.2521512749891242,-0.520792177339367,1.2400101721076937,-0.5461763226331728,0.0,1.3549663473074334,,-0.4148931720623358,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_045,-33.970414717541814,36.15411104804067,-6.570914082680914,-12.449092125758495,19.64988452562115,-2.146596017935498,11.709215337620323,-0.0627030195520214,-7.96940955951926,-1.008180216541323,4.3187660032607225,0.0652790501431332,1.8007816910428285,0.3648740766508524,-6.674230681660813,3.3719749356746003,0.7796185421470951,2.2312022325484806,0.0541953140174876,-4.7027722542107195,Q2,"""GSM8252590""","""CD8, 168h, SafeHarbor, CART0077_D2""",CD8,168.0,SafeHarbor,CART0077_D2,0.337369479615338,-0.4036854892573505,1.4705415379918578,-0.0005180544137466936,0.0,1.4705416292440803,,-0.00035228817339138374,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_046,-26.719371013211617,42.559987777931156,-13.100759399882095,-18.836725426822916,15.380789392811913,-4.350729748507366,9.195962658598312,0.5024464255232666,-9.638314552083528,-4.634946625617014,7.763105130085544,4.810179746864498,1.5306445634953665,1.9676869190067383,-1.192329256017184,-6.298815509081829,3.7944979557428176,-0.1402292924635902,3.599097640343172,4.742762379927723,Q2,"""GSM8252591""","""CD8, 168h, RHOG, CART0077_D2""",CD8,168.0,RHOG,CART0077_D2,0.2955437042455897,-0.5312059781405272,1.3779703741505807,-0.3046378662416952,0.0,1.4112429208272346,,-0.21757756653671714,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_047,-32.23943596390797,35.61992399293742,-3.627576695177901,-13.971879485413773,12.061127435745393,18.327901481691505,-3.424217453745777,-5.834150205221118,-4.06888028973716,-3.4357562636092855,-0.5610069098792487,-5.824426445405284,1.8709445807731184,0.0267355736743515,-2.8472880775462297,3.3957188055933902,-3.657149528612433,-1.4883715893470115,-5.554488777229136,-3.5151345670263336,Q2,"""GSM8252592""","""CD8, 168h, SafeHarbor, CART0077_D3""",CD8,168.0,SafeHarbor,CART0077_D3,0.37492726175732255,0.1882990944838832,1.4115650497194832,-0.276036620712866,0.0,1.4383018130990954,,-0.19311653807671683,Q1: Eff+ / Reg+
CART0077_RNAseq_NgsRun1_048,-25.464941547771257,37.86546501527657,-13.712559823541456,-15.235739954298731,9.401651162400968,17.19158303074869,-4.146493441347695,-6.531790908094679,-2.8773959370261406,-8.257093853146346,2.1411454996181676,-7.514603424362035,1.933530805569528,-0.084508062008035,0.2324443566880564,-2.795491751732963,-0.9409559479483288,-2.5918239339460056,-4.05351989001117,1.2065752206604772,Q2,"""GSM8252593""","""CD8, 168h, RHOG, CART0077_D3""",CD8,168.0,RHOG,CART0077_D3,0.4898375558249313,0.22876751730247688,1.2866267917175522,-0.19312499978164252,0.0,1.301040263291671,,-0.14898950786143395,Q1: Eff+ / Reg+
CART0077_RNAseq_NgsRun1_049,-48.86914542840918,-12.052677078930463,34.35997923449208,8.122950219227068,-10.902516174823717,-10.293064466943324,-7.031425792777224,10.85777680121143,2.1983636072417423,-8.16853889011266,3.4487270144066535,-0.5346086712128423,0.099151474989333,-0.2694893050297892,-4.060185693672154,-1.4647054177170915,-4.167364013111149,-0.0086095260269765,-1.379467659539643,0.386125986649221,Q3,"""GSM8252594""","""CD4, 240h, SafeHarbor, CART0077_D1""",CD4,240.0,SafeHarbor,CART0077_D1,-1.144223322257376,0.04427985344448465,-1.484786266026696,0.4972950357285109,72.0,1.5658520390961974,0.021747944987447185,2.818408469837446,Q3: Eff- / Reg-
CART0077_RNAseq_NgsRun1_050,-50.87504975196946,-13.911110245033898,32.257018111607145,6.651622791462139,-11.429087063959802,-9.808530289017728,-8.21553835397281,11.8145609208184,0.3710896420385009,-7.126876946851825,5.4209509614215925,1.4067432195862108,-2.7494444993021245,-0.3983927690289188,-3.1181030493943536,-2.4269103303728143,-0.9895078656258433,0.3699064916297518,-2.64674469501903,-1.1544877789183003,Q3,"""GSM8252595""","""CD4, 240h, RHOG, CART0077_D1""",CD4,240.0,RHOG,CART0077_D1,-1.1692506009640282,-0.022917992345121364,-1.4214018759531524,0.4978741849942456,72.0,1.5060750303510198,0.020917708754875274,2.804677476656809,Q3: Eff- / Reg-
CART0077_RNAseq_NgsRun1_051,-44.85184415941343,-8.740237600776604,26.38870255010114,8.18780941250025,-6.897073452328841,-9.013410426782263,15.243061630848848,-2.8698527246705523,1.9565942141759625,-3.8830127257996847,-2.484341375493663,0.3188610466181593,6.908255966972505,0.9833067890121572,-1.3425580428600117,2.807098465422754,-2.0213849191761075,1.4422848435393685,-0.7906455814244695,0.5674478407091749,Q3,"""GSM8252596""","""CD4, 240h, SafeHarbor, CART0077_D2""",CD4,240.0,SafeHarbor,CART0077_D2,-1.135776607583519,-0.17204121825828442,-1.4731460871988569,0.23164427099906607,72.0,1.4912472841604745,0.020711767835562146,2.9856251602617863,Q3: Eff- / Reg-
CART0077_RNAseq_NgsRun1_052,-39.52451176751285,-5.911356458457345,23.51637877374911,11.142979244838978,-6.005402701186875,-9.736192416517389,14.757693167452532,-4.524415073885959,5.205408887005042,-5.091167871901015,-4.656169906513669,2.117860166866636,10.198457653999164,-1.571861418408976,1.2405403055838724,-0.7783859415753451,-3.7617190721157856,-2.754785081755718,0.3265003353326373,1.8248054735932349,Q3,"""GSM8252597""","""CD4, 240h, RHOG, CART0077_D2""",CD4,240.0,RHOG,CART0077_D2,-0.8809565520234077,-0.09414944834215304,-1.1765002562689975,0.4370565297983741,72.0,1.2550582708545504,0.017431364872979867,2.785903947023028,Q3: Eff- / Reg-
CART0077_RNAseq_NgsRun1_053,-47.7225976539839,-14.221477715257189,28.671783032095806,2.9590380396018943,-15.803446414626771,11.746180488301908,-3.1489557647373676,-5.644601458151469,-0.2348118051690609,-8.421157996547533,3.420592284873782,2.870215562393456,-1.7309961812143035,2.623822506859746,0.5952425348484015,2.387807635327494,5.845916839257687,0.3073715035979074,2.1647830174922,-1.7167204287212503,Q3,"""GSM8252598""","""CD4, 240h, SafeHarbor, CART0077_D3""",CD4,240.0,SafeHarbor,CART0077_D3,-1.3342188059164073,0.09718131702798713,-1.7091460676737298,-0.09111777745589608,72.0,1.7115731740165467,0.023771849639118704,-3.088331201893049,Q2: Eff- / Reg+
CART0077_RNAseq_NgsRun1_054,-43.49095526327324,-12.573427204107263,26.064580495329498,5.088136009453182,-13.97535086830019,11.333326330741254,-2.6432531936421664,-8.39013634513926,1.434444221399361,-7.2729457418537855,0.4997884450601095,1.2330508647054923,-0.1059288970295556,1.3826944712856557,0.4746088952344011,2.33492891453108,7.686409571301499,-2.092889872336559,1.844872163398471,1.2437878133129596,Q3,"""GSM8252599""","""CD4, 240h, RHOG, CART0077_D3""",CD4,240.0,RHOG,CART0077_D3,-1.1034481866711527,0.5800060226441165,-1.593285742496084,0.3512385053416396,72.0,1.6315415853958264,0.022660299797164257,2.9246139636925035,Q2: Eff- / Reg+
CART0077_RNAseq_NgsRun1_055,-49.68551364163155,-10.173227030691116,23.96094522823648,10.811430521190236,21.15397409046432,-3.417917460082303,-8.649803772992128,6.55316878294837,0.3692268825702309,7.031185640105106,1.8703242790520729,-3.3039631492269,-3.1846859192872623,-0.6763456735910747,-0.1799635357967218,-3.2152947386480193,-3.34222952978279,1.602855662992016,1.7356799478640126,0.7839240593672862,Q3,"""GSM8252600""","""CD8, 240h, SafeHarbor, CART0077_D1""",CD8,240.0,SafeHarbor,CART0077_D1,0.36118170975663944,-0.2733903547901327,1.5054050320140155,-0.31767020823461734,0.0,1.5385573345224883,,-0.2079686814782177,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_056,-50.2438592230931,-12.54402927998668,22.57846974881943,10.975147106537742,20.193410127708304,-3.4605118462508653,-11.016567763050531,8.97138764510842,0.3685253823471927,3.832288201684571,5.250196224025731,0.862282388524698,-5.366779427755414,-1.1465124111304943,2.232407144817088,-4.051046627113261,-3.2609557467332335,0.9207883709045008,0.053494553182164,-2.795541791026551,Q3,"""GSM8252601""","""CD8, 240h, RHOG, CART0077_D1""",CD8,240.0,RHOG,CART0077_D1,0.39318167919012037,-0.038309390971277404,1.5624322801541486,-0.01539139862615604,0.0,1.5625080880492623,,-0.009850603438484937,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_057,-45.80245442230913,-7.445410609418699,16.662711152762345,10.459936417942265,23.747282755962715,-2.2964259809584857,12.301271768822287,-6.222635410823377,-1.3264690762419018,8.09592737719307,-2.3449455250719757,-1.6863838775763147,1.1924701643297018,0.3880551170728734,1.1676582942397713,0.0629356200308422,-0.2897006150928507,2.3315198952056986,-1.1112630337518328,1.0166407576728853,Q3,"""GSM8252602""","""CD8, 240h, SafeHarbor, CART0077_D2""",CD8,240.0,SafeHarbor,CART0077_D2,0.44249161559712885,-0.6242854883262521,1.5782682231806477,-0.45224427006796764,0.0,1.6417842318986706,,-0.27906715911635793,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_058,-38.43578151353348,-3.997871896931633,14.023529767784993,13.143306780297944,22.30343778510569,-4.576224258384186,11.847941975653525,-9.283874593435709,0.7431270560239471,4.943963455594393,-4.779241576848908,-0.5600108749470548,6.013096594035523,-1.8444650130767823,2.6407756855166387,-4.153661241378763,-2.2092381641550656,-2.766151070062711,1.3532709778057177,2.340022336542929,Q3,"""GSM8252603""","""CD8, 240h, RHOG, CART0077_D2""",CD8,240.0,RHOG,CART0077_D2,0.4126909404058466,-0.3374562220546789,1.2936474924292543,-0.24330677371252585,0.0,1.3163289941359249,,-0.18590636629215876,Q4: Eff+ / Reg-
CART0077_RNAseq_NgsRun1_059,-48.92531675086148,-11.184342710183556,20.862481649290014,6.555313080747489,18.182659167016,19.10907960723092,-4.834355705751789,-9.86666182757276,-2.186641757014427,6.6099269113675305,0.042650035526379,0.2281130220378117,-4.84489242775055,1.7690425920990922,1.0291682209793511,2.5729712247210177,3.914653378720196,0.7234358571228676,-0.0705241820728869,-0.2132401991797425,Q3,"""GSM8252604""","""CD8, 240h, SafeHarbor, CART0077_D3""",CD8,240.0,SafeHarbor,CART0077_D3,0.3253094735472398,0.3382478331075722,1.6595282794636472,0.2410665160795851,0.0,1.676945787887707,,0.1442530873510004,Q1: Eff+ / Reg+
CART0077_RNAseq_NgsRun1_060,-44.696600417879765,-9.781559283677792,17.959389418383317,7.831505313519866,17.851147108234933,18.182529784427008,-4.553165576700722,-11.852288403631489,-0.5825904079318227,5.4040168437127125,-1.2979048855734208,-0.7647403913984291,-2.539986735430801,0.4777416648712031,0.4947272408332199,2.524518228527374,4.671673864382323,-1.9605986810046576,0.0201514393664406,1.264936131284356,Q3,"""GSM8252605""","""CD8, 240h, RHOG, CART0077_D3""",CD8,240.0,RHOG,CART0077_D3,0.3625167471245832,0.4431170080685015,1.465964933795736,-0.13688901457561498,0.0,1.4723422799845896,,-0.09310810481455503,Q1: Eff+ / Reg+
